ano,mes,dia,HML
2019,6,3,.0079261
2019,6,4,.0199133
2019,6,5,.0049997
2019,6,6,.0100561
2019,6,7,-.003841
2019,6,10,-.009031
2019,6,11,-.0006977
2019,6,12,.0017834
2019,6,13,-.0064375
2019,6,14,-.0090776
2019,6,17,-.0000373
2019,6,18,.0005039
2019,6,19,.0039095
2019,6,21,.0032292
2019,6,24,.0115437
2019,6,25,.0023726
2019,6,26,.0046455
2019,6,27,.0011945
2019,6,28,.0126262
2019,7,1,.0070898
2019,7,2,.0022195
2019,7,3,.0051321
2019,7,4,-.0012049
2019,7,5,-.0057735
2019,7,8,.0154454
2019,7,10,-.0042905
2019,7,11,.0028476
2019,7,12,-.0039923
2019,7,15,.0117182
2019,7,16,.0084125
2019,7,17,-.0052395
2019,7,18,.0025524
2019,7,19,-.0047234
2019,7,22,-.0064821
2019,7,23,.0094128
2019,7,24,-.0126906
2019,7,25,-.0130652
2019,7,26,-.0011569
2019,7,29,.0012832
2019,7,30,.0046704
2019,7,31,-.0007652
2019,8,1,-.0017557
2019,8,2,.0047284
2019,8,5,.0000778
2019,8,6,.0009726
2019,8,7,.0058174
2019,8,8,.0051085
2019,8,9,-.0277967
2019,8,12,-.0005954
2019,8,13,.0012459
2019,8,14,-.0098853
2019,8,15,-.014076
2019,8,16,-.00568
2019,8,19,-.0033
2019,8,20,-.0130378
2019,8,21,.0148878
2019,8,22,.0060096
2019,8,23,-.0078212
2019,8,26,-.0120104
2019,8,27,-4.70e-06
2019,8,28,.0014507
2019,8,29,.0015312
2019,8,30,.0127813
2019,9,2,.0072786
2019,9,3,-.0047262
2019,9,4,-.0100501
2019,9,5,.0018132
2019,9,6,.0015185
2019,9,9,.0001463
2019,9,10,.0013893
2019,9,11,-.0019964
2019,9,12,.0031187
2019,9,13,-.004347
2019,9,16,-.0081956
2019,9,17,.0035229
2019,9,18,-.0046965
2019,9,19,-.0021241
2019,9,20,-.0123993
2019,9,23,-.0016827
2019,9,24,-.004264
2019,9,25,-.0047863
2019,9,26,.0002582
2019,9,27,-.004952
2019,9,30,.0024161
2019,10,1,-.0040485
2019,10,2,-.0069964
2019,10,3,.0026797
2019,10,4,-.0027656
2019,10,7,-.0059486
2019,10,8,.0020127
2019,10,9,.0011425
2019,10,10,.0045032
2019,10,11,-.006991
2019,10,14,.0057426
2019,10,15,-.00621
2019,10,16,-.002073
2019,10,17,.0047682
2019,10,18,.0048738
2019,10,21,.0018141
2019,10,22,.0057036
2019,10,23,-.0025177
2019,10,24,-.0088641
2019,10,25,-.0021286
2019,10,28,.0056452
2019,10,29,.0032816
2019,10,30,.0048769
2019,10,31,.0034803
2019,11,1,.0029099
2019,11,4,.0118702
2019,11,5,-.0049408
2019,11,6,-.0041412
2019,11,7,-.0006058
2019,11,8,.0012153
2019,11,11,-.0093564
2019,11,12,.0092498
2019,11,13,-.0034134
2019,11,14,.00951
2019,11,18,-.0039865
2019,11,19,-.0026427
2019,11,21,.0021966
2019,11,22,.0006906
2019,11,25,-.0019475
2019,11,26,.0016822
2019,11,27,-.0063191
2019,11,28,.0041013
2019,11,29,-.0024471
2019,12,2,.0086508
2019,12,3,.015969
2019,12,4,.0016207
2019,12,5,-.0041393
2019,12,6,.0052069
2019,12,9,.0027146
2019,12,10,.0104957
2019,12,11,.0008687
2019,12,12,-.0017499
2019,12,13,.0025098
2019,12,16,-.0016331
2019,12,17,-.0049988
2019,12,18,-.0057864
2019,12,19,.0008229
2019,12,20,.0037046
2019,12,23,.0086859
2019,12,26,.0057676
2019,12,27,.004181
2019,12,30,.0076266
2020,1,2,-.0035485
2020,1,3,.0021333
2020,1,6,.0064542
2020,1,7,-.0014222
2020,1,8,-.0058163
2020,1,9,-.0056439
2020,1,10,.0081524
2020,1,13,.0000706
2020,1,14,-.0048578
2020,1,15,-.0009842
2020,1,16,.0034695
2020,1,17,-.004328
2020,1,20,-.0030796
2020,1,21,.0037324
2020,1,22,-.0008941
2020,1,23,.0007785
2020,1,24,-.0074519
2020,1,27,-.0042986
2020,1,28,-.0076582
2020,1,29,.0008825
2020,1,30,-.0003138
2020,1,31,.0008256
2020,2,3,.0048913
2020,2,4,.0014898
2020,2,5,.0046865
2020,2,6,-.0059147
2020,2,7,-.0027068
2020,2,10,-.0059237
2020,2,11,.0015273
2020,2,12,-.0024984
2020,2,13,-.0006509
2020,2,14,-.0042522
2020,2,17,-.0033871
2020,2,18,.0055116
2020,2,19,-.0007797
2020,2,20,.0020861
2020,2,21,.000841
2020,2,26,-.0090626
2020,2,27,.0029796
2020,2,28,-.0125275
2020,3,2,.0063319
2020,3,3,.0028767
2020,3,4,.0199196
2020,3,5,.0064049
2020,3,6,-.0144167
2020,3,9,-.0053562
2020,3,10,-.0147505
2020,3,11,.0057831
2020,3,12,.0023966
2020,3,13,-.0239317
2020,3,16,.0488099
2020,3,17,-.0278762
2020,3,18,-.0069534
2020,3,19,-.0281247
2020,3,20,-.0345065
2020,3,23,-.0208669
2020,3,24,-.0263045
2020,3,25,-.0021829
2020,3,26,.0202609
2020,3,27,.0187134
2020,3,30,.0056289
2020,3,31,.0073006
2020,4,1,-.0101296
2020,4,2,-.0222271
2020,4,3,.0037568
2020,4,6,-.0324448
2020,4,7,.0045423
2020,4,8,.0012295
2020,4,9,.0086308
2020,4,13,.0126936
2020,4,14,-.0077732
2020,4,15,.001104
2020,4,16,.0020029
2020,4,17,-.003635
2020,4,20,-.0219143
2020,4,22,.0043473
2020,4,23,.0101535
2020,4,24,-.0151364
2020,4,27,-.0136806
2020,4,28,.0004392
2020,4,29,.0237998
2020,4,30,-.0064693
2020,5,4,-.0035215
2020,5,5,.0017051
2020,5,6,-.0092209
2020,5,7,-.0066831
2020,5,8,.0152263
2020,5,11,-.0114771
2020,5,12,-.0041372
2020,5,13,-.0061823
2020,5,14,.0062143
2020,5,15,-.0028941
2020,5,18,.0128658
2020,5,19,-.0102241
2020,5,20,.0070169
2020,5,21,.0057829
2020,5,22,.0078487
2020,5,25,.0029411
2020,5,26,-.0115262
2020,5,27,.0111906
2020,5,28,.0092192
2020,5,29,.0057658
2020,6,1,.0079331
2020,6,2,.0108472
2020,6,3,-.003192
2020,6,4,.0140462
2020,6,5,-.0019144
2020,6,8,.0192769
2020,6,9,.0015213
2020,6,10,-.015663
2020,6,12,-.0073074
2020,6,15,-.0041602
2020,6,16,.0111457
2020,6,17,.0111933
2020,6,18,.0006328
2020,6,19,.0009485
2020,6,22,.0157836
2020,6,23,.0000692
2020,6,24,-.0097758
2020,6,25,-.009537
2020,6,26,-.0029607
2020,6,29,.0042253
2020,6,30,.0078901
2020,7,1,-.0016803
2020,7,2,.0135474
2020,7,3,.0068168
2020,7,6,-.0022708
2020,7,7,-.0041169
2020,7,8,.0084602
2020,7,9,-.0049119
2020,7,10,.0057826
2020,7,13,.0077076
2020,7,14,-.0024954
2020,7,15,.0044039
2020,7,16,-.0041394
2020,7,17,-.0056325
2020,7,20,-.0078685
2020,7,21,-.004794
2020,7,22,-.0059564
2020,7,23,.0045206
2020,7,24,-.0017252
2020,7,27,.007123
2020,7,28,.0029833
2020,7,29,-.0008421
2020,7,30,-.0053877
2020,7,31,-.0034755
2020,8,3,-.0105727
2020,8,4,-.0062726
2020,8,5,.0029743
2020,8,6,-.0148977
2020,8,7,-.0064161
2020,8,10,.0086058
2020,8,11,-.0111026
2020,8,12,-.0055051
2020,8,13,-.0064615
2020,8,14,-.0008363
2020,8,17,-.0020573
2020,8,18,.0017072
2020,8,19,-.0020005
2020,8,20,.0030738
2020,8,21,.0011144
2020,8,24,.0019101
2020,8,25,-.0014361
2020,8,26,-.0079002
2020,8,27,-.014057
2020,8,28,-.0043977
2020,8,31,-.0025909
2020,9,1,.0004797
2020,9,2,-.0063955
2020,9,3,.0061227
2020,9,4,.0058006
2020,9,8,.0068651
2020,9,9,-.0043495
2020,9,10,-.0001005
2020,9,11,.000883
2020,9,14,-.0060864
2020,9,15,.0003222
2020,9,16,.0040713
2020,9,17,.0029385
2020,9,18,-.0001079
2020,9,21,-.0052104
2020,9,22,.0035101
2020,9,23,-.002951
2020,9,24,-.0045115
2020,9,25,.0001429
2020,9,28,.008572
2020,9,29,-.0067417
2020,9,30,.0038329
2020,10,1,.0061226
2020,10,2,.0065167
2020,10,5,-.0012903
2020,10,6,.0008151
2020,10,7,.005649
2020,10,8,-.0021605
2020,10,9,.0095469
2020,10,13,-.0170889
2020,10,14,-.001576
2020,10,15,.0030447
2020,10,16,-.000021
2020,10,19,-.0047391
2020,10,20,.0059334
2020,10,21,.0083191
2020,10,22,-.0024097
2020,10,23,.0027588
2020,10,26,-.0011071
2020,10,27,-.003381
2020,10,28,-.0108198
2020,10,29,.0106484
2020,10,30,.0010153
2020,11,3,.0119407
2020,11,4,-.0135594
2020,11,5,-.0119373
2020,11,6,.0102015
2020,11,9,.0057291
2020,11,10,.0038489
2020,11,11,-.0049235
2020,11,12,-.0050354
2020,11,13,.0020247
2020,11,16,.0098527
2020,11,17,.000785
2020,11,18,.0050863
2020,11,19,.0008044
2020,11,20,-.0012024
2020,11,23,.0045104
2020,11,24,.0117941
2020,11,25,.0063879
2020,11,26,.009901
2020,11,27,.0007592
2020,11,30,-.0038619
2020,12,1,.010451
2020,12,2,.0058392
2020,12,3,-.0057665
2020,12,4,-.002842
2020,12,7,.0056647
2020,12,8,-.0077549
2020,12,9,.0056308
2020,12,10,.0007843
2020,12,11,.0101489
2020,12,14,-.0060349
2020,12,15,-.0009274
2020,12,16,-.0095536
2020,12,17,-.0076591
2020,12,18,.0076221
2020,12,21,.0004711
2020,12,22,-.0116333
2020,12,23,.0077037
2020,12,28,-.0076788
2020,12,29,.0013006
2020,12,30,.0029785
2021,1,4,.0058984
2021,1,5,.0020849
2021,1,6,.0201434
2021,1,7,-.0078118
2021,1,8,-.0150694
2021,1,11,-.0068726
2021,1,12,-.0079353
2021,1,13,-.0045699
2021,1,14,.0047518
2021,1,15,-.0088879
2021,1,18,-.0089107
2021,1,19,-.0079651
2021,1,20,-.0131618
2021,1,21,-.0075533
2021,1,22,.0005789
2021,1,26,-.012097
2021,1,27,.0108931
2021,1,28,.0031236
2021,1,29,.0020418
2021,2,1,.0114262
2021,2,2,-.0108366
2021,2,3,.00045
2021,2,4,-.0020993
2021,2,5,-.0001732
2021,2,8,-.0060554
2021,2,9,.003728
2021,2,10,-.0024277
2021,2,11,-.0033099
2021,2,12,-.0016104
2021,2,17,.0079938
2021,2,18,.00008
2021,2,19,-.0115345
2021,2,22,-.005973
2021,2,23,.0105754
2021,2,24,.0138547
2021,2,25,.0010676
2021,2,26,.0001809
2021,3,1,-.0123481
2021,3,2,.0106961
2021,3,3,-.0037322
2021,3,4,.0043299
2021,3,5,.0159123
2021,3,8,.0028268
2021,3,9,-.0060973
2021,3,10,.0064172
2021,3,11,.0020912
2021,3,12,.007968
2021,3,15,.0044976
2021,3,16,-.0059584
2021,3,17,.0004625
2021,3,18,-.0030492
2021,3,19,.0100928
2021,3,22,-.0032736
2021,3,23,-.0093437
2021,3,24,.0010157
2021,3,25,.0043592
2021,3,26,.0020239
2021,3,29,.0051158
2021,3,30,.0031033
2021,3,31,.0013135
2021,4,1,-.0059307
2021,4,5,.0015364
2021,4,6,.0001228
2021,4,7,-.0031713
2021,4,8,-.0014966
2021,4,9,.0130317
2021,4,12,.0002193
2021,4,13,-.0058254
2021,4,14,.0036538
2021,4,15,.0005511
2021,4,16,.0090429
2021,4,19,.0094983
2021,4,20,-.0045035
2021,4,22,.0040703
2021,4,23,-.0082558
2021,4,26,.0180241
2021,4,27,-.0030982
2021,4,28,.0000731
2021,4,29,.0001334
2021,4,30,.0005294
2021,5,3,.0004346
2021,5,4,-.008332
2021,5,5,.000622
2021,5,6,.0112826
2021,5,7,-.0023124
2021,5,10,.0093627
2021,5,11,-.0009836
2021,5,12,.0062728
2021,5,13,-.0055687
2021,5,14,.0009944
2021,5,17,.0078001
2021,5,18,.0009146
2021,5,19,-.0049901
2021,5,20,-.0002982
2021,5,21,-.0072309
2021,5,24,-.0157251
2021,5,25,.0038183
2021,5,26,.0063297
2021,5,27,-.0003625
2021,5,28,-.0027467
2021,5,31,-.0004319
2021,6,1,.0035543
2021,6,2,.006745
2021,6,4,.0109491
2021,6,7,-.0083994
2021,6,8,.0020308
2021,6,9,-.0013024
2021,6,10,.0022107
2021,6,11,-.0010256
2021,6,14,.0045442
2021,6,15,.0003614
2021,6,16,-.0065734
2021,6,17,-.012004
2021,6,18,.0058063
2021,6,21,-.0006033
2021,6,22,-.0059139
2021,6,23,.0013325
2021,6,24,.001956
2021,6,25,.0021245
2021,6,28,-.0158354
2021,6,29,-.002671
2021,6,30,.0015104
2021,7,1,-.0030336
2021,7,2,-.0029262
2021,7,5,.0031913
2021,7,6,-.0049125
2021,7,7,-.0127855
2021,7,8,.0004396
2021,7,12,.0069018
2021,7,13,-.002785
2021,7,14,-.0014291
2021,7,15,-.0062992
2021,7,16,-.0043245
2021,7,19,-.0022464
2021,7,20,.0051547
2021,7,21,.0038839
2021,7,22,-.008449
2021,7,23,-.0031415
2021,7,26,.0025067
2021,7,27,.0092016
2021,7,28,-.0001124
2021,7,29,.0024408
2021,7,30,.0035275
2021,8,2,-.0043962
2021,8,3,-.0023853
2021,8,4,-.0004782
2021,8,5,-.0015402
2021,8,6,.0016225
2021,8,9,-.0052043
2021,8,10,.001528
2021,8,11,.0108901
2021,8,12,.0002453
2021,8,13,.006832
2021,8,16,-.0045446
2021,8,17,-.0070905
2021,8,18,.0112084
2021,8,19,-.0156894
2021,8,20,-.0008794
2021,8,23,.0091793
2021,8,24,.009723
2021,8,25,-.002145
2021,8,26,-.0030333
2021,8,27,.0016492
2021,8,30,-.0020576
2021,8,31,.0064278
2021,9,1,-.0066249
2021,9,2,-.0030404
2021,9,3,-.0053604
2021,9,6,-.0052117
2021,9,8,-.0108317
2021,9,9,.001577
2021,9,10,.0050465
2021,9,13,.0036573
2021,9,14,-.0088952
2021,9,15,.0115051
2021,9,16,-.0069881
2021,9,17,-.004588
2021,9,20,.0037057
2021,9,21,-.0062913
2021,9,22,.0142247
2021,9,23,.0066997
2021,9,24,.0013536
2021,9,27,.0063353
2021,9,28,.0028951
2021,9,29,.0059555
2021,9,30,.0031235
2021,10,1,.0050221
2021,10,4,.0140666
2021,10,5,-.0017857
2021,10,6,-.0090452
2021,10,7,-.0027361
2021,10,8,.0045358
2021,10,11,.0122137
2021,10,13,-.0029287
2021,10,14,-.0044742
2021,10,15,.0013985
2021,10,18,.0118303
2021,10,19,.0011991
2021,10,20,.004803
2021,10,21,.0040379
2021,10,22,-.0065031
2021,10,25,-.0018457
2021,10,26,.0046956
2021,10,27,-.0025995
2021,10,28,-.00845
2021,10,29,-.0031076
2021,11,1,.0094532
2021,11,3,-.0154059
2021,11,4,-.0139582
2021,11,5,-.005221
2021,11,8,.0092605
2021,11,9,-.0086624
2021,11,10,.0097922
2021,11,11,.0046617
2021,11,12,.0077174
2021,11,16,.0030833
2021,11,17,-.0004149
2021,11,18,-.0078204
2021,11,19,.003379
2021,11,22,.0170763
2021,11,23,.0015138
2021,11,24,.0053356
2021,11,25,-.0018062
2021,11,26,.0045308
2021,11,29,.0068987
2021,11,30,.006215
2021,12,1,.0043577
2021,12,2,.0112614
2021,12,3,-.0014107
2021,12,6,.0082192
2021,12,7,-.0101968
2021,12,8,.0036577
2021,12,9,.008838
2021,12,10,-.00245
2021,12,13,.0043737
2021,12,14,-.0015111
2021,12,15,-.0081338
2021,12,16,-.0045701
2021,12,17,.0050065
2021,12,20,-.0060024
2021,12,21,.0048674
2021,12,22,.0002836
2021,12,23,.0023375
2021,12,27,-.0023942
2021,12,28,.0085255
2021,12,29,.003945
2021,12,30,-.0012337
2022,1,3,.0071187
2022,1,4,.0154119
2022,1,5,.0136339
2022,1,6,-.0050418
2022,1,7,.0005897
2022,1,10,.0093806
2022,1,11,-.0090913
2022,1,12,-.0077395
2022,1,13,.0165227
2022,1,14,.0033107
2022,1,17,.0030137
2022,1,18,.0202154
2022,1,19,-.008069
2022,1,20,-.0161427
2022,1,21,-.0085397
2022,1,24,.0091491
2022,1,25,.0046642
2022,1,26,-.0121899
2022,1,27,-.0003074
2022,1,28,-.0006854
2022,1,31,-.01409
2022,2,1,.0007051
2022,2,2,.0061947
2022,2,3,.0124029
2022,2,4,-.0103323
2022,2,7,.0013196
2022,2,8,.0003835
2022,2,9,-.0056568
2022,2,10,-.0008949
2022,2,11,.0027874
2022,2,14,-.0059106
2022,2,15,-.0097524
2022,2,16,.0005022
2022,2,17,-.0021611
2022,2,18,.0100764
2022,2,21,.0063778
2022,2,22,-.0124394
2022,2,23,.0111185
2022,2,24,-.0066543
2022,2,25,.0062431
